image_id,vehicle_count,congestion_label
00077505,1,0
00077506,1,0
00077507,2,0
00077508,4,2
00077509,2,0
00077510,5,2
00077511,3,1
00077512,2,0
00077513,6,2
00077514,1,0
00077515,1,0
00077516,6,2
00077517,1,0
00077518,1,0
00077519,1,0
00077520,1,0
00077521,2,0
00077522,5,2
00077523,2,0
00077524,1,0
00077525,1,0
00077526,1,0
00077527,1,0
00077528,1,0
00077529,2,0
00077530,2,0
00077531,5,2
00077532,2,0
00077533,1,0
00077534,2,0
00077535,2,0
00077536,3,1
00077537,1,0
00077538,1,0
00077539,1,0
00077540,13,2
00077541,2,0
00077542,1,0
00077543,3,1
00077544,2,0
00077545,1,0
00077546,1,0
00077547,5,2
00077548,7,2
00077549,1,0
00077550,3,1
00077551,1,0
00077552,1,0
00077553,2,0
00077554,3,1
00077555,1,0
00077556,4,2
00077557,11,2
00077558,1,0
00077559,6,2
00077560,3,1
00077561,2,0
00077562,4,2
00077563,5,2
00077564,1,0
00077565,4,2
00077566,5,2
00077567,3,1
00077568,1,0
00077569,4,2
00077570,7,2
00077571,1,0
00077572,3,1
00077573,1,0
00077574,9,2
00077575,1,0
00077576,5,2
00077577,2,0
00077578,1,0
00077579,2,0
00077580,1,0
00077581,4,2
00077582,2,0
00077583,2,0
00077584,7,2
00077585,1,0
00077586,3,1
00077587,2,0
00077588,4,2
00077589,4,2
00077590,1,0
00077591,4,2
00077593,2,0
00077594,1,0
00077595,3,1
00077596,4,2
00077597,2,0
00077598,1,0
00077599,5,2
00077600,1,0
00077601,4,2
00077602,2,0
00077603,1,0
00077604,1,0
00077605,1,0
00077606,4,2
00077607,2,0
00077608,1,0
00077609,2,0
00077610,3,1
00077611,2,0
00077612,2,0
00077613,3,1
00077614,10,2
00077615,2,0
00077616,2,0
00077617,7,2
00077618,1,0
00077619,2,0
00077620,7,2
00077621,7,2
00077622,5,2
00077623,1,0
00077624,1,0
00077625,6,2
00077626,2,0
00077627,1,0
00077628,3,1
00077629,4,2
00077630,1,0
00077631,4,2
00077632,2,0
00077633,6,2
00077634,1,0
00077635,2,0
00077636,5,2
00077637,2,0
00077638,4,2
00077640,2,0
00077641,2,0
00077642,1,0
00077643,2,0
00077644,1,0
00077645,6,2
00077647,2,0
00077648,5,2
00077649,7,2
00077650,6,2
00077651,3,1
00077652,2,0
00077653,1,0
00077654,1,0
00077655,5,2
00077656,2,0
00077657,5,2
00077658,3,1
00077659,3,1
00077660,2,0
00077661,4,2
00077662,2,0
00077663,4,2
00077664,4,2
00077665,1,0
00077666,3,1
00077667,7,2
00077668,1,0
00077669,6,2
00077670,1,0
00077671,5,2
00077672,4,2
00077673,3,1
00077674,2,0
00077675,1,0
00077676,2,0
00077677,5,2
00077678,3,1
00077679,1,0
00077680,3,1
00077681,2,0
00077682,2,0
00077683,2,0
00077684,2,0
00077685,4,2
00077686,1,0
00077687,4,2
00077688,3,1
00077689,4,2
00077690,2,0
00077691,2,0
00077692,5,2
00077693,2,0
00077694,5,2
00077695,4,2
00077696,1,0
00077697,5,2
00077698,1,0
00077699,4,2
00077700,5,2
00077701,1,0
00077702,2,0
00077703,1,0
00077704,4,2
00077705,4,2
00077706,2,0
00077707,1,0
00077708,2,0
00077709,7,2
00077710,4,2
00077711,4,2
00077712,5,2
00077713,5,2
00077714,5,2
00077715,1,0
00077716,16,2
00077717,1,0
00077718,1,0
00077719,3,1
00077720,8,2
00077721,5,2
00077722,1,0
00077723,1,0
00077724,1,0
00077725,1,0
00077726,3,1
00077727,1,0
00077728,5,2
00077729,2,0
00077730,2,0
00077731,1,0
00077732,4,2
00077733,2,0
00077734,1,0
00077735,3,1
00077736,7,2
00077737,1,0
00077738,2,0
00077739,5,2
00077740,5,2
00077741,1,0
00077742,1,0
00077743,4,2
00077744,6,2
00077745,1,0
00077746,1,0
00077747,3,1
00077748,2,0
00077749,3,1
00077750,2,0
00077751,2,0
00077752,1,0
00077753,5,2
00077754,1,0
00077755,1,0
00077756,1,0
00077757,2,0
00077758,2,0
00077759,5,2
00077760,2,0
00077761,8,2
00077762,2,0
00077763,2,0
00077764,3,1
00077765,17,2
00077766,4,2
00077767,16,2
00077768,1,0
00077769,2,0
00077770,5,2
00077771,3,1
00077772,1,0
00077773,2,0
00077774,1,0
00077775,2,0
00077776,4,2
00077777,1,0
00077778,2,0
00077779,2,0
00077780,1,0
00077781,3,1
00077782,2,0
00077783,3,1
00077784,18,2
00077785,1,0
00077786,1,0
00077787,1,0
00077788,6,2
00077789,2,0
00077790,13,2
00077791,6,2
00077792,5,2
00077793,4,2
00077794,1,0
00077795,6,2
00077796,7,2
00077797,2,0
00077798,18,2
00077799,1,0
00077800,3,1
00077801,1,0
00077802,1,0
00077803,1,0
00077804,1,0
00077805,5,2
00077806,2,0
00077807,1,0
00077808,6,2
00077809,1,0
00077810,3,1
00077811,3,1
00077812,3,1
00077813,1,0
00077814,2,0
00077815,1,0
00077816,3,1
00077817,2,0
00077818,1,0
00077819,1,0
00077820,8,2
00077821,6,2
00077822,1,0
00077823,3,1
00077824,2,0
00077825,13,2
00077826,2,0
00077827,4,2
00077828,2,0
00077829,3,1
00077830,7,2
00077831,1,0
00077832,2,0
00077833,3,1
00077834,1,0
00077835,1,0
00077836,1,0
00077837,1,0
00077838,4,2
00077839,6,2
00077840,1,0
00077841,1,0
00077842,2,0
00077843,7,2
00077844,2,0
00077845,4,2
00077846,2,0
00077847,4,2
00077848,5,2
00077849,1,0
00077850,3,1
00077851,20,2
00077852,2,0
00077853,7,2
00077854,2,0
00077855,2,0
00077856,1,0
00077857,2,0
00077858,2,0
00077859,1,0
00077860,2,0
00077861,7,2
00077862,3,1
00077863,2,0
00077864,2,0
00077865,2,0
00077866,3,1
00077867,6,2
00077868,1,0
00077869,3,1
00077870,3,1
00077871,5,2
00077872,4,2
00077873,3,1
00077874,1,0
00077875,4,2
00077876,1,0
00077877,1,0
00077878,1,0
00077879,5,2
00077880,2,0
00077881,1,0
00077882,2,0
00077883,11,2
00077884,1,0
00077885,4,2
00077886,2,0
00077887,2,0
00077888,5,2
00077889,4,2
00077890,3,1
00077891,2,0
00077892,8,2
00077893,1,0
00077894,2,0
00077895,4,2
00077896,4,2
00077897,7,2
00077898,1,0
00077899,1,0
00077900,3,1
00077901,1,0
00077902,4,2
00077903,1,0
00077904,4,2
00077905,4,2
00077906,6,2
00077907,4,2
00077908,3,1
00077909,1,0
00077910,3,1
00077911,3,1
00077912,3,1
00077913,1,0
00077914,4,2
00077915,3,1
00077916,5,2
00077917,16,2
00077918,9,2
00077919,3,1
00077920,2,0
00077921,4,2
00077922,4,2
00077923,1,0
00077924,4,2
00077925,1,0
00077926,3,1
00077927,2,0
00077928,4,2
00077929,2,0
00077930,1,0
00077931,3,1
00077932,2,0
00077933,2,0
00077934,6,2
00077935,3,1
00077936,1,0
00077937,2,0
00077938,2,0
00077939,5,2
00077940,5,2
00077941,2,0
00077942,1,0
00077943,2,0
00077944,2,0
00077945,1,0
00077946,1,0
00077947,3,1
00077948,20,2
00077949,1,0
00077950,1,0
00077951,7,2
00077952,4,2
00077953,1,0
00077954,1,0
00077955,1,0
00077956,1,0
00077957,11,2
00077958,5,2
00077959,1,0
00077960,1,0
00077961,1,0
00077962,2,0
00077963,1,0
00077964,1,0
00077965,1,0
00077966,19,2
00077967,4,2
00077968,3,1
00077969,2,0
00077970,2,0
00077971,2,0
00077972,2,0
00077973,6,2
00077974,2,0
00077975,1,0
00077976,3,1
00077977,2,0
00077978,3,1
00077979,2,0
00077980,1,0
00077981,2,0
00077982,2,0
00077983,6,2
00077984,3,1
00077985,3,1
00077986,1,0
00077987,1,0
00077988,3,1
00077989,2,0
00077990,2,0
00077991,1,0
00077992,2,0
00077993,1,0
00077994,4,2
00077995,1,0
00077996,4,2
00077997,4,2
00077998,2,0
00077999,5,2
00078000,1,0
00078001,17,2
00078002,1,0
00078003,1,0
00078004,1,0
00078005,2,0
00078006,8,2
00078007,4,2
00078008,2,0
00078009,4,2
00078010,1,0
00078011,7,2
00078012,5,2
00078013,2,0
00078014,1,0
00078015,2,0
00078016,2,0
00078017,6,2
00078018,1,0
00078019,1,0
00078020,8,2
00078021,1,0
00078022,1,0
00078023,2,0
00078024,4,2
00078025,7,2
00078026,2,0
00078027,1,0
00078028,1,0
00078029,5,2
00078030,6,2
00078031,1,0
00078032,3,1
00078033,5,2
00078034,3,1
00078035,4,2
00078036,2,0
00078037,2,0
00078038,3,1
00078039,1,0
00078040,2,0
00078041,4,2
00078042,1,0
00078043,1,0
00078044,1,0
00078045,2,0
00078046,2,0
00078047,3,1
00078048,3,1
00078049,3,1
00078050,1,0
00078051,2,0
00078052,3,1
00078053,2,0
00078054,4,2
00078055,1,0
00078056,3,1
00078057,1,0
00078058,1,0
00078059,1,0
00078060,4,2
00078061,1,0
00078062,1,0
00078063,2,0
00078064,2,0
00078065,1,0
00078066,3,1
00078067,1,0
00078068,3,1
00078069,1,0
00078070,3,1
00078071,6,2
00078072,10,2
00078073,1,0
00078074,1,0
00078076,8,2
00078077,2,0
00078078,1,0
00078079,4,2
00078080,1,0
00078081,1,0
00078082,1,0
00078083,2,0
00078084,6,2
00078085,3,1
00078086,1,0
00078087,8,2
00078088,1,0
00078089,1,0
00078090,1,0
00078091,1,0
00078092,1,0
00078093,2,0
00078094,1,0
00078095,11,2
00078096,4,2
00078097,2,0
00078098,3,1
00078099,17,2
00078100,4,2
00078101,2,0
00078102,9,2
00078103,2,0
00078104,1,0
00078105,16,2
00078106,2,0
00078107,1,0
00078108,2,0
00078109,1,0
00078110,1,0
00078111,1,0
00078112,2,0
00078113,2,0
00078114,2,0
00078115,11,2
00078116,3,1
00078117,2,0
00078118,2,0
00078119,5,2
00078120,4,2
00078121,1,0
00078122,1,0
00078123,5,2
00078124,4,2
00078125,2,0
00078126,3,1
00078127,3,1
00078128,1,0
00078129,1,0
00078130,4,2
00078131,1,0
00078132,3,1
00078133,7,2
00078134,1,0
00078135,3,1
00078136,2,0
00078137,2,0
00078138,4,2
00078139,3,1
00078140,2,0
00078141,1,0
00078142,2,0
00078143,11,2
00078144,1,0
00078145,1,0
00078146,2,0
00078147,2,0
00078148,1,0
00078149,5,2
00078150,2,0
00078151,1,0
00078152,1,0
00078153,1,0
00078154,3,1
00078155,3,1
00078156,4,2
00078157,4,2
00078158,1,0
00078159,1,0
00078160,2,0
00078161,3,1
00078162,2,0
00078163,1,0
00078164,3,1
00078165,4,2
00078166,10,2
00078167,1,0
00078168,1,0
00078169,1,0
00078170,4,2
00078171,2,0
00078172,3,1
00078173,1,0
00078174,5,2
00078175,7,2
00078176,6,2
00078177,1,0
00078178,2,0
00078179,2,0
00078180,14,2
00078181,2,0
00078182,10,2
00078183,5,2
00078184,4,2
00078185,2,0
00078186,3,1
00078187,3,1
00078188,2,0
00078189,5,2
00078190,1,0
00078191,1,0
00078192,1,0
00078193,1,0
00078194,2,0
00078195,4,2
00078196,3,1
00078197,8,2
00078198,1,0
00078199,9,2
00078200,4,2
00078201,4,2
00078202,5,2
00078203,1,0
00078204,7,2
00078205,3,1
00078206,1,0
00078207,3,1
00078208,1,0
00078209,3,1
00078210,9,2
00078211,10,2
00078212,5,2
00078213,6,2
00078214,3,1
00078215,3,1
00078216,1,0
00078217,1,0
00078218,1,0
00078219,2,0
00078220,1,0
00078221,2,0
00078222,2,0
00078223,6,2
00078224,1,0
00078225,2,0
00078226,2,0
00078227,3,1
00078228,2,0
00078229,3,1
00078230,1,0
00078231,1,0
00078232,1,0
00078233,2,0
00078234,5,2
00078235,3,1
00078236,1,0
00078237,3,1
00078238,2,0
00078239,1,0
00078240,1,0
00078241,3,1
00078242,1,0
00078243,2,0
00078244,1,0
00078245,2,0
00078246,1,0
00078247,1,0
00078248,2,0
00078249,1,0
00078250,3,1
00078251,2,0
00078252,1,0
00078253,7,2
00078254,3,1
00078255,2,0
00078256,1,0
00078257,5,2
00078258,2,0
00078259,4,2
00078260,3,1
00078261,2,0
00078262,18,2
00078263,2,0
00078264,1,0
00078265,5,2
00078266,9,2
00078267,2,0
00078268,1,0
00078269,8,2
00078270,5,2
00078271,2,0
00078272,3,1
00078273,2,0
00078274,1,0
00078275,1,0
00078276,1,0
00078277,1,0
00078278,1,0
00078279,8,2
00078280,5,2
00078281,5,2
00078282,2,0
00078283,14,2
00078284,1,0
00078285,3,1
00078286,2,0
00078287,7,2
00078288,1,0
00078289,2,0
00078290,1,0
00078291,7,2
00078292,5,2
00078293,3,1
00078295,4,2
00078296,2,0
00078297,1,0
00078298,3,1
00078299,2,0
00078300,2,0
00078301,7,2
00078302,2,0
00078303,1,0
00078304,2,0
00078305,2,0
00078306,12,2
00078307,2,0
00078308,7,2
00078309,5,2
00078310,1,0
00078311,1,0
00078312,2,0
00078313,1,0
00078314,3,1
00078315,1,0
00078316,14,2
00078317,5,2
00078318,2,0
00078319,2,0
00078320,1,0
00078321,2,0
00078322,1,0
00078323,5,2
00078324,1,0
00078325,8,2
00078326,1,0
00078327,1,0
00078328,1,0
00078329,2,0
00078330,2,0
00078331,3,1
00078332,12,2
00078333,2,0
00078334,2,0
00078335,7,2
00078336,5,2
00078337,2,0
00078338,7,2
00078339,2,0
00078340,2,0
00078341,1,0
00078342,4,2
00078343,1,0
00078344,1,0
00078345,23,2
00078346,9,2
00078347,4,2
00078348,1,0
00078349,4,2
00078350,2,0
00078351,1,0
00078352,1,0
00078353,1,0
00078354,1,0
00078355,4,2
00078356,2,0
00078357,1,0
00078358,3,1
00078359,1,0
00078360,5,2
00078361,9,2
00078362,3,1
00078363,3,1
00078364,2,0
00078365,2,0
00078366,5,2
00078367,1,0
00078368,1,0
00078369,2,0
00078370,4,2
00078371,6,2
00078372,1,0
00078373,1,0
00078374,12,2
00078375,5,2
00078376,8,2
00078377,7,2
00078378,1,0
00078379,1,0
00078380,5,2
00078381,3,1
00078382,3,1
00078383,1,0
00078384,2,0
00078385,1,0
00078386,2,0
00078387,1,0
00078388,1,0
00078389,4,2
00078390,1,0
00078391,2,0
00078392,2,0
00078393,4,2
00078394,1,0
00078395,9,2
00078396,1,0
00078397,2,0
00078398,1,0
00078399,1,0
00078400,2,0
00078401,16,2
00078402,3,1
00078403,3,1
00078404,1,0
00078405,1,0
00078406,2,0
00078407,1,0
00078408,4,2
00078409,11,2
00078410,4,2
00078411,2,0
00078412,8,2
00078413,1,0
00078414,7,2
00078415,2,0
00078416,2,0
00078417,1,0
00078418,4,2
00078419,23,2
00078420,6,2
00078421,1,0
00078422,5,2
00078423,1,0
00078424,5,2
00078425,1,0
00078426,4,2
00078427,1,0
00078428,4,2
00078429,5,2
00078430,2,0
00078431,1,0
00078432,2,0
00078433,1,0
00078434,6,2
00078435,2,0
00078436,1,0
00078437,1,0
00078438,17,2
00078439,2,0
00078440,1,0
00078441,2,0
00078442,2,0
00078443,1,0
00078444,4,2
00078445,1,0
00078446,5,2
00078447,2,0
00078448,3,1
00078449,18,2
00078450,1,0
00078451,3,1
00078452,2,0
00078453,5,2
00078454,3,1
00078455,1,0
00078456,5,2
00078457,2,0
00078458,5,2
00078459,2,0
00078460,1,0
00078461,2,0
00078462,3,1
00078463,5,2
00078464,14,2
00078465,1,0
00078466,4,2
00078467,2,0
00078468,2,0
00078469,2,0
00078470,2,0
00078471,3,1
00078472,2,0
00078473,2,0
00078474,3,1
00078475,6,2
00078476,2,0
00078477,1,0
00078478,3,1
00078479,7,2
00078480,2,0
00078481,2,0
00078482,1,0
00078483,2,0
00078484,1,0
00078485,1,0
00078486,1,0
00078487,1,0
00078488,5,2
00078489,1,0
00078490,3,1
00078491,10,2
00078492,2,0
00078493,1,0
00078494,1,0
00078495,1,0
00078496,14,2
00078497,4,2
00078498,3,1
00078499,1,0
00078500,1,0
00078501,2,0
00078502,2,0
00078503,3,1
00078504,6,2
00078505,1,0
00078506,1,0
00078507,1,0
00078508,2,0
00078509,5,2
00078510,1,0
00078511,3,1
00078512,2,0
00078513,3,1
00078514,1,0
00078515,1,0
00078516,2,0
00078517,1,0
00078518,1,0
00078519,6,2
00078520,4,2
00078521,5,2
00078522,1,0
00078523,1,0
00078524,1,0
00078525,1,0
00078526,3,1
00078527,5,2
00078528,4,2
00078529,3,1
00078530,8,2
00078531,1,0
00078532,2,0
00078533,1,0
00078534,2,0
00078535,8,2
00078536,6,2
00078537,5,2
00078538,1,0
00078539,3,1
00078540,2,0
00078541,1,0
00078542,4,2
00078543,4,2
00078544,1,0
00078545,4,2
00078546,2,0
00078547,3,1
00078548,2,0
00078549,1,0
00078550,2,0
00078551,1,0
00078552,4,2
00078553,3,1
00078554,1,0
00078555,2,0
00078556,3,1
00078557,5,2
00078558,1,0
00078559,1,0
00078560,5,2
00078561,2,0
00078562,3,1
00078563,4,2
00078564,4,2
00078565,1,0
00078567,5,2
00078568,12,2
00078569,6,2
00078570,1,0
00078571,8,2
00078572,1,0
00078573,1,0
00078574,6,2
00078575,3,1
00078576,1,0
00078577,4,2
00078578,6,2
00078579,1,0
00078580,3,1
00078581,16,2
00078582,1,0
00078583,5,2
00078584,4,2
00078585,17,2
00078586,1,0
00078587,2,0
00078588,2,0
00078589,2,0
00078590,4,2
00078591,7,2
00078592,7,2
00078593,4,2
00078594,6,2
00078595,2,0
00078596,2,0
00078597,1,0
00078598,7,2
00078599,3,1
00078600,1,0
00078601,3,1
00078602,2,0
00078603,1,0
00078604,4,2
00078605,4,2
00078607,3,1
00078608,4,2
00078609,1,0
00078610,4,2
00078611,4,2
00078612,3,1
00078613,1,0
00078614,2,0
00078615,8,2
00078616,2,0
00078617,21,2
00078618,2,0
00078619,4,2
00078620,3,1
00078621,2,0
00078622,3,1
00078623,2,0
00078624,1,0
00078625,3,1
00078626,2,0
00078627,3,1
00078628,1,0
00078629,1,0
00078630,4,2
00078631,3,1
00078632,4,2
00078633,2,0
00078634,1,0
00078635,4,2
00078636,1,0
00078637,1,0
00078638,7,2
00078639,6,2
00078640,3,1
00078641,1,0
00078642,1,0
00078643,1,0
00078644,1,0
00078645,3,1
00078646,3,1
00078647,1,0
00078648,2,0
00078649,1,0
00078650,2,0
00078651,1,0
00078652,1,0
00078653,1,0
00078654,2,0
00078655,3,1
00078656,1,0
00078657,2,0
00078658,1,0
00078659,1,0
00078660,1,0
00078661,7,2
00078662,1,0
00078663,3,1
00078664,2,0
00078665,2,0
00078666,4,2
00078667,7,2
00078668,1,0
00078669,5,2
00078670,1,0
00078671,3,1
00078672,5,2
00078673,4,2
00078674,3,1
00078675,1,0
00078676,1,0
00078677,1,0
00078678,2,0
00078679,4,2
00078680,4,2
00078681,4,2
00078682,4,2
00078683,1,0
00078684,2,0
00078685,1,0
00078686,1,0
00078687,1,0
00078688,1,0
00078689,5,2
00078690,1,0
00078691,2,0
00078692,3,1
00078693,4,2
00078694,2,0
00078695,2,0
00078696,3,1
00078697,2,0
00078698,2,0
00078699,7,2
00078700,1,0
00078701,4,2
00078702,1,0
00078703,1,0
00078704,1,0
00078705,3,1
00078706,4,2
00078707,9,2
00078708,5,2
00078709,3,1
00078710,2,0
00078711,1,0
00078712,1,0
00078713,1,0
00078714,2,0
00078715,1,0
00078716,5,2
00078717,1,0
00078718,2,0
00078719,2,0
00078720,1,0
00078721,3,1
00078722,1,0
00078723,5,2
00078724,2,0
00078725,2,0
00078726,2,0
00078727,6,2
00078728,5,2
00078729,1,0
00078730,1,0
00078731,3,1
00078732,1,0
00078733,1,0
00078734,2,0
00078735,4,2
00078736,3,1
00078737,4,2
00078738,6,2
00078739,2,0
00078740,1,0
00078741,1,0
00078742,2,0
00078743,3,1
00078744,7,2
00078745,2,0
00078746,3,1
00078747,2,0
00078748,2,0
00078749,4,2
00078750,1,0
00078751,2,0
00078752,3,1
00078753,3,1
00078754,1,0
00078755,2,0
00078756,3,1
00078757,2,0
00078758,5,2
00078759,1,0
00078760,5,2
00078762,2,0
00078763,1,0
00078764,2,0
00078765,7,2
00078766,2,0
00078767,1,0
00078768,1,0
00078769,3,1
00078770,2,0
00078771,2,0
00078772,3,1
00078773,3,1
00078774,5,2
00078775,1,0
00078776,2,0
00078777,4,2
00078778,1,0
00078779,2,0
00078780,1,0
00078781,1,0
00078782,3,1
00078783,2,0
00078784,2,0
00078785,1,0
00078786,1,0
00078787,4,2
00078788,3,1
00078789,6,2
00078790,4,2
00078791,1,0
00078792,6,2
00078793,2,0
00078794,1,0
00078795,5,2
00078796,3,1
00078797,5,2
00078798,1,0
00078799,7,2
00078800,4,2
00078801,2,0
00078802,6,2
00078803,2,0
00078804,2,0
00078805,3,1
00078806,1,0
00078807,6,2
00078808,2,0
00078809,2,0
00078810,4,2
00078811,2,0
00078812,4,2
00078813,4,2
00078814,4,2
00078815,2,0
00078816,1,0
00078817,2,0
00078818,1,0
00078819,4,2
00078820,1,0
00078821,2,0
00078822,1,0
00078823,3,1
00078824,5,2
00078825,18,2
00078826,1,0
00078827,1,0
00078828,1,0
00078829,5,2
00078830,3,1
00078831,1,0
00078832,2,0
00078833,1,0
00078834,2,0
00078835,2,0
00078836,5,2
00078837,2,0
00078838,6,2
00078839,4,2
00078840,1,0
00078841,6,2
00078842,2,0
00078843,3,1
00078844,5,2
00078845,2,0
00078846,1,0
00078847,2,0
00078848,2,0
00078849,5,2
00078850,1,0
00078851,1,0
00078852,1,0
00078853,6,2
00078854,5,2
00078855,2,0
00078856,1,0
00078857,6,2
00078858,5,2
00078859,3,1
00078860,4,2
00078861,3,1
00078862,4,2
00078863,1,0
00078864,1,0
00078865,1,0
00078866,1,0
00078867,1,0
00078868,3,1
00078869,6,2
00078870,4,2
00078871,2,0
00078872,2,0
00078873,4,2
00078874,10,2
00078875,4,2
00078876,1,0
00078877,2,0
00078878,1,0
00078879,1,0
00078880,3,1
00078881,3,1
00078882,2,0
00078883,2,0
00078885,3,1
00078886,3,1
00078887,1,0
00078888,3,1
00078889,4,2
00078890,2,0
00078891,3,1
00078892,3,1
00078893,6,2
00078894,1,0
00078895,2,0
00078896,6,2
00078897,1,0
00078898,1,0
00078899,4,2
00078900,9,2
00078901,1,0
00078902,6,2
00078903,1,0
00078904,5,2
00078905,2,0
00078906,1,0
00078907,2,0
00078908,5,2
00078909,3,1
00078910,1,0
00078911,3,1
00078912,3,1
00078913,3,1
00078914,7,2
00078915,3,1
00078916,3,1
00078917,4,2
00078918,1,0
00078919,6,2
00078920,1,0
00078921,2,0
00078922,1,0
00078923,1,0
00078924,1,0
00078925,16,2
00078926,3,1
00078927,2,0
00078928,2,0
00078929,3,1
00078930,1,0
00078931,6,2
00078932,1,0
00078933,7,2
00078934,1,0
00078935,2,0
00078936,1,0
00078937,3,1
00078938,2,0
00078939,13,2
00078940,3,1
00078941,5,2
00078942,1,0
00078943,1,0
00078944,1,0
00078945,6,2
00078946,1,0
00078947,5,2
00078948,5,2
00078949,7,2
00078950,2,0
00078951,2,0
00078952,3,1
00078953,1,0
00078954,7,2
00078955,1,0
00078956,2,0
00078957,7,2
00078958,4,2
00078959,2,0
00078960,6,2
00078961,1,0
00078962,2,0
00078963,1,0
00078964,1,0
00078965,11,2
00078966,10,2
00078967,9,2
00078968,3,1
00078969,1,0
00078970,2,0
00078971,1,0
00078972,1,0
00078973,2,0
00078974,1,0
00078975,9,2
00078976,2,0
00078977,2,0
00078978,3,1
00078979,2,0
00078980,3,1
00078981,4,2
00078982,7,2
00078983,2,0
00078984,2,0
00078985,2,0
00078986,2,0
00078987,2,0
00078988,1,0
00078989,6,2
00078990,2,0
00078991,2,0
00078992,1,0
00078993,2,0
00078994,1,0
00078995,1,0
00078996,2,0
00078997,17,2
00078998,6,2
00078999,3,1
00079000,2,0
00079001,1,0
00079002,1,0
00079003,2,0
00079004,1,0
00079005,1,0
00079006,2,0
00079007,1,0
00079008,3,1
00079009,1,0
00079010,1,0
00079011,3,1
00079012,1,0
00079013,1,0
00079014,1,0
00079015,4,2
00079016,6,2
00079017,3,1
00079018,4,2
00079019,1,0
00079020,1,0
00079021,4,2
00079022,4,2
00079023,1,0
00079024,4,2
00079025,4,2
00079026,1,0
00079027,1,0
00079028,1,0
00079029,1,0
00079030,1,0
00079031,2,0
00079032,2,0
00079033,1,0
00079034,4,2
00079035,6,2
00079036,7,2
00079037,2,0
00079038,3,1
00079039,1,0
00079040,2,0
00079041,2,0
00079042,3,1
00079043,1,0
00079044,1,0
00079045,3,1
00079046,4,2
00079047,1,0
00079048,1,0
00079049,2,0
00079050,1,0
00079051,8,2
00079052,1,0
00079053,1,0
00079054,7,2
00079055,3,1
00079056,1,0
00079057,1,0
00079058,2,0
00079059,2,0
00079060,5,2
00079061,2,0
00079062,3,1
00079063,1,0
00079064,1,0
00079065,1,0
00079066,1,0
00079067,3,1
00079068,2,0
00079069,7,2
00079070,1,0
00079071,13,2
00079072,2,0
00079073,1,0
00079074,3,1
00079075,3,1
00079076,6,2
00079077,3,1
00079078,2,0
00079079,12,2
00079080,1,0
00079081,1,0
00079082,1,0
00079083,3,1
00079084,7,2
00079086,2,0
00079087,2,0
00079088,3,1
00079089,4,2
00079090,3,1
00079091,1,0
00079092,3,1
00079093,1,0
00079094,1,0
00079095,8,2
00079096,2,0
00079097,2,0
00079098,1,0
00079099,2,0
00079100,5,2
00079101,1,0
00079102,2,0
00079103,1,0
00079104,2,0
00079105,1,0
00079106,4,2
00079107,1,0
00079108,4,2
00079109,4,2
00079110,1,0
00079111,6,2
00079112,10,2
00079113,1,0
00079114,3,1
00079115,9,2
00079116,2,0
00079117,2,0
00079118,2,0
00079119,1,0
00079120,2,0
00079121,2,0
00079122,1,0
00079123,2,0
00079124,5,2
00079125,2,0
00079126,4,2
00079127,2,0
00079128,2,0
00079129,4,2
00079130,2,0
00079131,1,0
00079132,6,2
00079133,2,0
00079134,3,1
00079135,2,0
00079136,1,0
00079137,2,0
00079138,1,0
00079139,4,2
00079140,2,0
00079141,4,2
00079142,2,0
00079143,5,2
00079144,1,0
00079145,3,1
00079146,1,0
00079147,1,0
00079148,3,1
00079149,4,2
00079150,6,2
00079152,1,0
00079153,1,0
00079154,2,0
00079155,1,0
00079156,2,0
00079157,4,2
00079158,1,0
00079159,5,2
00079160,3,1
00079161,4,2
00079162,1,0
00079163,2,0
00079164,3,1
00079165,1,0
00079166,2,0
00079167,3,1
00079168,1,0
00079169,5,2
00079170,1,0
00079171,2,0
00079172,1,0
00079173,2,0
00079174,5,2
00079175,2,0
00079176,1,0
00079177,23,2
00079178,2,0
00079179,3,1
00079180,1,0
00079181,2,0
00079182,3,1
00079183,18,2
00079184,3,1
00079185,4,2
00079186,7,2
00079187,1,0
00079188,5,2
00079189,3,1
00079190,1,0
00079191,10,2
00079192,2,0
00079193,4,2
00079194,15,2
00079195,6,2
00079196,3,1
00079197,4,2
00079198,1,0
00079199,2,0
00079200,3,1
00079201,1,0
00079202,7,2
00079203,2,0
00079204,2,0
00079205,3,1
00079206,2,0
00079207,1,0
00079208,2,0
00079209,12,2
00079210,1,0
00079211,1,0
00079212,4,2
00079213,1,0
00079214,1,0
00079215,3,1
00079216,6,2
00079217,1,0
00079218,2,0
00079219,10,2
00079220,1,0
00079221,6,2
00079222,4,2
00079223,2,0
00079224,1,0
00079225,1,0
00079226,4,2
00079227,2,0
00079228,2,0
00079229,1,0
00079230,3,1
00079231,1,0
00079232,6,2
00079233,1,0
00079234,6,2
00079235,2,0
00079236,5,2
00079237,1,0
00079238,3,1
00079239,2,0
00079240,4,2
00079241,6,2
00079242,2,0
00079243,2,0
00079244,5,2
00079245,3,1
00079246,1,0
00079247,6,2
00079248,2,0
00079249,6,2
00079250,6,2
00079251,2,0
00079252,1,0
00079253,2,0
00079254,2,0
00079255,5,2
00079256,1,0
00079257,4,2
00079258,2,0
00079259,4,2
00079260,1,0
00079261,1,0
00079262,2,0
